Chest_x,Chest_y,Chest_z,Neck_x,Neck_y,Neck_z,Rhip_x,Rhip_y,Rhip_z,Rknee_z,Rankle_x,Rankle_y,Rankle_z,Rshoulder_x,Rshoulder_y,Rshoulder_z,Relbow_z,Lhip_x,Lhip_y,Lhip_z,Lknee_z,Lankle_x,Lankle_y,Lankle_z,Lshoulder_x,Lshoulder_y,Lshoulder_z,Lelbow_z,Safety_Score
-5.16,5.16,-5.16,-5.73,-3.44,-18.91,5.16,0.57,12.03,-5.73,0,-2.86,0,-15.47,2.29,-12.03,5.16,4.01,4.58,8.02,-60.16,-4.01,-6.3,-69.33,9.74,-19.48,-3.44,32.09,0.75
-5.16,5.16,-5.16,-5.73,-3.44,-18.91,5.16,0.57,12.03,-6.3,0,-2.86,0,-15.47,2.86,-12.03,5.16,4.01,4.58,8.02,-60.16,-4.01,-5.73,-69.33,9.74,-19.48,-3.44,32.09,0.75
-5.16,5.73,-5.16,-5.73,-3.44,-18.91,5.16,1.15,12.03,-6.3,0,-2.86,0,-15.47,2.86,-12.03,5.73,4.01,5.16,8.59,-60.16,-4.01,-5.73,-69.33,9.74,-19.48,-4.01,31.51,0.75
-5.16,5.73,-5.16,-6.3,-3.44,-18.91,5.16,1.15,12.03,-6.3,0,-2.86,0,-15.47,2.86,-11.46,5.73,4.01,5.16,8.59,-60.16,-4.58,-5.16,-68.75,9.74,-19.48,-4.01,31.51,0.75
-5.16,5.73,-5.16,-6.3,-3.44,-18.91,5.16,1.15,11.46,-6.3,0,-2.86,0,-15.47,3.44,-11.46,5.73,4.01,5.16,9.17,-60.16,-4.58,-5.16,-68.75,9.74,-18.91,-4.01,30.94,0.75
-5.16,5.73,-5.16,-6.3,-2.86,-18.91,5.16,1.15,11.46,-6.3,0,-2.86,0,-15.47,3.44,-11.46,6.3,4.58,5.16,9.17,-60.16,-4.58,-4.58,-68.75,9.74,-18.91,-4.01,30.94,0.75
-5.16,5.73,-5.16,-6.3,-2.86,-18.91,5.16,1.15,11.46,-6.3,0,-2.86,0,-15.47,4.01,-11.46,6.3,4.58,5.16,9.17,-60.16,-4.58,-4.58,-68.18,9.74,-18.91,-4.01,30.37,0.75
-5.16,6.3,-5.16,-6.3,-2.86,-19.48,5.16,1.15,11.46,-6.88,0,-2.86,0,-15.47,4.01,-11.46,6.88,4.58,5.16,9.74,-60.16,-4.58,-4.58,-68.18,9.74,-18.91,-4.58,30.37,0.75
-5.16,6.3,-5.16,-6.3,-2.86,-19.48,5.16,1.72,10.89,-6.88,0,-2.86,0,-15.47,4.58,-11.46,6.88,4.58,5.16,9.74,-60.16,-5.16,-4.01,-67.61,9.74,-18.91,-4.58,29.79,0.75
-5.16,6.3,-5.16,-6.3,-2.86,-19.48,5.16,1.72,10.89,-6.88,0,-2.86,0,-15.47,4.58,-10.89,7.45,4.58,5.16,10.31,-60.16,-5.16,-4.01,-67.61,9.74,-18.33,-4.58,29.79,0.75
-5.16,6.3,-5.16,-6.3,-2.86,-19.48,5.16,1.72,10.89,-6.88,0,-2.86,0,-15.47,4.58,-10.89,7.45,4.58,5.16,10.31,-60.16,-5.16,-3.44,-67.61,9.74,-18.33,-4.58,29.22,0.75
-5.16,6.88,-5.16,-6.3,-2.86,-19.48,5.16,1.72,10.89,-6.88,0,-2.86,0,-16.04,5.16,-10.89,7.45,4.58,5.16,10.89,-60.16,-5.16,-3.44,-67.04,9.74,-18.33,-4.58,29.22,0.75
-5.16,6.88,-5.16,-6.3,-2.86,-19.48,5.16,1.72,10.31,-6.88,0,-2.86,0,-16.04,5.16,-10.89,8.02,4.58,5.16,10.89,-60.16,-5.16,-3.44,-67.04,9.74,-18.33,-5.16,29.22,0.75
-5.16,6.88,-5.16,-6.3,-2.86,-19.48,5.16,1.72,10.31,-7.45,0,-2.86,0,-16.04,5.73,-10.89,8.02,4.58,5.16,11.46,-60.16,-5.73,-2.86,-67.04,9.74,-18.33,-5.16,28.65,0.75
-5.16,6.88,-5.16,-6.3,-2.29,-20.05,5.16,1.72,10.31,-7.45,0,-2.86,0,-16.04,5.73,-10.89,8.59,5.16,5.16,11.46,-60.16,-5.73,-2.86,-66.46,9.74,-18.33,-5.16,28.65,0.75
-5.16,6.88,-5.16,-6.88,-2.29,-20.05,5.16,2.29,10.31,-7.45,0,-2.86,0,-16.04,5.73,-10.89,8.59,5.16,5.16,12.03,-60.16,-5.73,-2.29,-66.46,9.74,-17.76,-5.16,28.07,0.75
-5.16,7.45,-5.16,-6.88,-2.29,-20.05,5.16,2.29,10.31,-7.45,0,-2.86,0,-16.04,6.3,-10.31,9.17,5.16,5.16,12.03,-60.16,-5.73,-2.29,-65.89,9.74,-17.76,-5.16,28.07,0.75
-5.16,7.45,-5.73,-6.88,-2.29,-20.05,5.16,2.29,9.74,-7.45,0,-2.86,0,-16.04,6.3,-10.31,9.17,5.16,5.16,12.61,-60.16,-5.73,-1.72,-65.32,9.74,-17.76,-5.73,27.5,0.75
-5.16,7.45,-5.73,-6.88,-2.29,-20.05,5.16,2.29,9.74,-7.45,0,-2.86,0,-16.04,6.88,-10.31,9.74,5.16,5.16,12.61,-60.16,-5.73,-1.72,-65.32,9.74,-17.76,-5.73,27.5,0.75
-5.16,7.45,-5.73,-6.88,-2.29,-20.05,5.16,2.29,9.74,-8.02,0,-2.86,0,-16.04,6.88,-10.31,9.74,5.16,5.16,13.18,-59.59,-5.73,-1.15,-64.74,9.74,-17.76,-5.73,26.93,0.75
-5.16,7.45,-5.73,-6.88,-2.29,-20.05,5.16,2.29,9.74,-8.02,0,-2.86,0,-16.04,7.45,-10.31,10.31,5.16,5.16,13.18,-59.59,-5.73,-1.15,-64.17,9.74,-17.19,-5.73,26.93,0.75
-5.16,7.45,-5.73,-6.88,-2.29,-20.05,5.16,2.86,9.17,-8.02,0,-2.86,0,-16.04,7.45,-10.31,10.31,5.16,5.16,13.18,-59.59,-5.73,-0.57,-64.17,9.74,-17.19,-6.3,26.36,0.75
-5.16,7.45,-5.73,-6.88,-2.29,-20.63,5.16,2.86,9.17,-8.02,0,-2.86,0,-16.04,8.02,-10.31,10.89,5.16,5.16,13.75,-59.59,-6.3,-0.57,-63.6,9.74,-17.19,-6.3,25.78,0.75
-5.16,8.02,-5.73,-6.88,-2.29,-20.63,5.16,2.86,9.17,-8.02,0,-2.86,0,-16.04,8.02,-9.74,11.46,5.16,5.16,13.75,-59.59,-6.3,0,-63.03,9.74,-17.19,-6.3,25.78,0.75
-5.16,8.02,-5.73,-6.88,-2.29,-20.63,5.16,2.86,9.17,-8.02,0,-2.86,0,-16.04,8.59,-9.74,11.46,5.16,5.16,14.32,-59.01,-6.3,0,-62.45,9.74,-17.19,-6.3,25.21,0.75
-5.16,8.02,-5.73,-6.88,-2.29,-20.63,5.16,2.86,9.17,-8.02,0,-2.86,0,-16.04,8.59,-9.74,12.03,5.16,5.16,14.32,-59.01,-6.3,0.57,-62.45,9.74,-17.19,-6.88,25.21,0.75
-5.16,8.02,-5.73,-6.88,-2.29,-20.63,5.16,2.86,8.59,-8.59,0,-2.86,0,-16.04,9.17,-9.74,12.03,5.16,5.16,14.9,-59.01,-6.3,0.57,-61.88,9.74,-16.62,-6.88,24.64,0.75
-5.16,8.02,-5.73,-6.88,-2.29,-20.63,5.16,2.86,8.59,-8.59,0,-2.86,0,-16.04,9.17,-9.74,12.61,5.73,5.16,14.9,-59.01,-6.3,0.57,-61.31,9.74,-16.62,-6.88,24.64,0.75
-5.16,8.02,-5.73,-6.88,-2.29,-20.63,5.16,3.44,8.59,-8.59,0,-2.86,0,-16.04,9.17,-9.74,12.61,5.73,5.16,15.47,-58.44,-6.3,1.15,-61.31,9.74,-16.62,-6.88,24.06,0.75
-5.16,8.02,-5.73,-6.88,-2.29,-20.63,5.16,3.44,8.59,-8.59,0,-2.86,0,-16.04,9.74,-9.17,13.18,5.73,5.16,15.47,-58.44,-6.3,1.15,-60.73,9.74,-16.62,-7.45,24.06,0.75
-5.16,8.02,-5.73,-6.88,-2.29,-20.63,5.16,3.44,8.02,-8.59,0,-2.86,0,-16.04,9.74,-9.17,13.75,5.73,5.16,16.04,-58.44,-6.3,1.72,-60.16,9.74,-16.62,-7.45,23.49,0.75
-5.16,8.59,-5.73,-6.88,-2.29,-21.2,5.16,3.44,8.02,-8.59,0,-2.86,0,-16.04,10.31,-9.17,13.75,5.73,5.16,16.04,-58.44,-6.3,1.72,-60.16,9.74,-16.04,-7.45,23.49,0.75
-5.16,8.59,-5.73,-6.88,-1.72,-21.2,5.16,3.44,8.02,-8.59,0,-2.86,0,-16.04,10.31,-9.17,14.32,5.73,5.16,16.04,-57.87,-6.3,2.29,-59.59,9.74,-16.04,-7.45,22.92,0.75
-5.16,8.59,-5.73,-6.88,-1.72,-21.2,5.16,3.44,8.02,-9.17,0,-2.86,0,-16.04,10.89,-9.17,14.32,5.73,5.16,16.62,-57.87,-6.3,2.29,-59.01,9.74,-16.04,-8.02,22.92,0.75
-5.16,8.59,-5.73,-6.88,-1.72,-21.2,5.16,3.44,7.45,-9.17,0,-2.86,0,-16.04,10.89,-9.17,14.9,5.73,5.16,16.62,-57.87,-6.3,2.29,-58.44,9.74,-16.04,-8.02,22.35,0.75
-4.58,8.59,-5.73,-6.88,-1.72,-21.2,5.16,3.44,7.45,-9.17,0,-2.86,0,-16.04,10.89,-8.59,14.9,5.73,5.16,17.19,-57.3,-6.3,2.86,-58.44,9.74,-16.04,-8.02,22.35,0.75
-4.58,8.59,-5.73,-6.88,-1.72,-21.2,5.16,3.44,7.45,-9.17,0,-2.86,0,-16.62,11.46,-8.59,15.47,5.73,5.16,17.19,-57.3,-6.3,2.86,-57.87,9.74,-16.04,-8.02,21.77,0
-4.58,8.59,-5.73,-6.88,-1.72,-21.2,5.16,4.01,7.45,-9.17,0,-2.86,0,-16.62,11.46,-8.59,16.04,5.73,5.16,17.19,-56.72,-6.3,3.44,-57.3,9.74,-15.47,-8.02,21.77,0
-4.58,8.59,-6.3,-6.88,-1.72,-21.2,5.16,4.01,7.45,-9.17,0,-2.86,0,-16.62,12.03,-8.59,16.04,5.73,5.16,17.76,-56.72,-6.3,3.44,-56.72,9.74,-15.47,-8.59,21.2,0
-4.58,8.59,-6.3,-6.88,-1.72,-21.2,5.16,4.01,6.88,-9.17,0,-2.86,0,-16.62,12.03,-8.59,16.62,5.73,5.16,17.76,-56.15,-6.3,4.01,-56.15,9.74,-15.47,-8.59,21.2,0
-4.58,8.59,-6.3,-6.88,-1.72,-21.2,5.16,4.01,6.88,-9.74,0,-2.86,0,-16.62,12.61,-8.59,16.62,5.73,5.16,18.33,-56.15,-6.3,4.01,-56.15,9.17,-15.47,-8.59,20.63,0
-4.58,9.17,-6.3,-6.88,-1.72,-21.2,5.16,4.01,6.88,-9.74,0,-2.86,0,-16.62,12.61,-8.59,17.19,5.73,5.16,18.33,-55.58,-6.3,4.01,-55.58,9.17,-14.9,-8.59,20.63,0
-4.58,9.17,-6.3,-6.88,-1.72,-21.2,5.16,4.01,6.3,-9.74,0,-2.86,0,-16.62,12.61,-8.02,17.76,5.73,5.16,18.33,-55.58,-6.3,4.58,-55,9.17,-14.9,-9.17,20.63,0
-4.58,9.17,-6.3,-6.88,-1.72,-21.77,5.16,4.01,6.3,-9.74,0,-2.86,0,-16.62,13.18,-8.02,17.76,5.73,5.16,18.91,-55,-6.3,4.58,-54.43,9.17,-14.9,-9.17,20.05,0
-4.58,9.17,-6.3,-6.88,-1.72,-21.77,5.16,4.01,6.3,-9.74,0,-2.86,0,-16.62,13.18,-8.02,18.33,5.73,5.16,18.91,-55,-6.3,5.16,-53.86,9.17,-14.9,-9.17,20.05,0
-4.58,9.17,-6.3,-6.88,-1.72,-21.77,5.16,4.01,6.3,-9.74,0,-2.86,0,-16.62,13.75,-8.02,18.91,5.73,5.16,18.91,-54.43,-5.73,5.16,-53.29,9.17,-14.9,-9.17,19.48,0
-4.58,9.17,-6.3,-6.88,-1.72,-21.77,5.16,4.01,5.73,-9.74,0,-2.86,0,-16.62,13.75,-8.02,18.91,5.73,5.16,19.48,-54.43,-5.73,5.16,-52.71,9.17,-14.32,-9.17,19.48,0
-4.58,9.17,-6.3,-7.45,-1.72,-21.77,4.58,4.01,5.73,-10.31,0,-2.86,0,-16.62,13.75,-8.02,19.48,5.73,5.16,19.48,-53.86,-5.73,5.73,-52.14,9.17,-14.32,-9.74,18.91,0
-4.58,9.17,-6.3,-7.45,-1.72,-21.77,4.58,4.58,5.73,-10.31,0,-2.86,0,-16.62,14.32,-8.02,19.48,5.73,5.16,19.48,-53.86,-5.73,5.73,-51.57,9.17,-14.32,-9.74,18.91,0
-4.58,9.17,-6.3,-7.45,-1.72,-21.77,4.58,4.58,5.73,-10.31,0,-2.86,0,-16.62,14.32,-7.45,20.05,5.73,5.16,20.05,-53.29,-5.73,6.3,-51.57,9.17,-14.32,-9.74,18.33,0
-4.58,9.17,-6.3,-7.45,-1.15,-21.77,4.58,4.58,5.16,-10.31,0,-2.86,0,-16.62,14.9,-7.45,20.63,6.3,5.16,20.05,-52.71,-5.73,6.3,-50.99,9.17,-14.32,-9.74,18.33,0
-4.58,9.17,-6.3,-7.45,-1.15,-21.77,4.58,4.58,5.16,-10.31,0,-2.86,0,-16.62,14.9,-7.45,20.63,6.3,5.16,20.63,-52.71,-5.73,6.3,-50.42,9.17,-13.75,-9.74,18.33,0
-4.58,9.17,-6.3,-7.45,-1.15,-21.77,4.58,4.58,5.16,-10.31,0,-2.86,0,-16.62,14.9,-7.45,21.2,6.3,5.16,20.63,-52.14,-5.73,6.88,-49.85,9.17,-13.75,-10.31,17.76,0
-4.58,9.17,-6.3,-7.45,-1.15,-21.77,4.58,4.58,5.16,-10.31,0,-2.86,0,-17.19,15.47,-7.45,21.2,6.3,5.16,20.63,-52.14,-5.73,6.88,-49.27,9.17,-13.75,-10.31,17.76,0
-4.58,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,5.16,-10.89,0,-2.86,0,-17.19,15.47,-7.45,21.77,6.3,5.16,21.2,-51.57,-5.73,6.88,-48.7,9.17,-13.75,-10.31,17.76,0
-4.58,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,4.58,-10.89,0,-2.86,0,-17.19,15.47,-7.45,22.35,6.3,5.16,21.2,-51.57,-5.73,7.45,-48.13,9.17,-13.75,-10.31,17.19,0
-4.58,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,4.58,-10.89,0,-2.86,0,-17.19,16.04,-6.88,22.35,6.3,5.16,21.2,-50.99,-5.16,7.45,-48.13,9.17,-13.75,-10.31,17.19,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,4.58,-10.89,0,-2.86,0,-17.19,16.04,-6.88,22.92,6.3,5.16,21.77,-50.42,-5.16,7.45,-47.56,9.17,-13.18,-10.89,16.62,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,4.58,-10.89,0,-2.86,0,-17.19,16.04,-6.88,23.49,6.3,5.16,21.77,-50.42,-5.16,8.02,-46.98,8.59,-13.18,-10.89,16.62,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,4.01,-10.89,0,-2.86,0,-17.19,16.62,-6.88,23.49,6.3,5.16,21.77,-49.85,-5.16,8.02,-46.41,8.59,-13.18,-10.89,16.04,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,4.01,-10.89,0,-2.86,0,-17.19,16.62,-6.88,24.06,6.3,5.16,21.77,-49.27,-5.16,8.02,-45.84,8.59,-13.18,-10.89,16.04,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,4.01,-11.46,0,-2.86,0,-17.19,17.19,-6.88,24.06,6.3,5.16,22.35,-48.7,-5.16,8.59,-45.26,8.59,-13.18,-11.46,16.04,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,3.44,-11.46,0,-2.86,0,-17.19,17.19,-6.88,24.64,6.3,5.16,22.35,-48.13,-5.16,8.59,-44.69,8.59,-12.61,-11.46,15.47,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,3.44,-11.46,0,-2.86,0,-17.19,17.19,-6.88,25.21,6.3,5.16,22.35,-48.13,-4.58,8.59,-44.12,8.59,-12.61,-11.46,15.47,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,3.44,-11.46,0,-2.86,0,-17.76,17.19,-6.3,25.21,6.3,5.16,22.35,-47.56,-4.58,9.17,-43.54,8.59,-12.61,-11.46,14.9,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,3.44,-11.46,0,-2.86,0,-17.76,17.76,-6.3,25.78,6.3,5.16,22.92,-46.98,-4.58,9.17,-42.97,8.59,-12.61,-11.46,14.9,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,2.86,-11.46,0,-2.86,0,-17.76,17.76,-6.3,26.36,6.3,4.58,22.92,-46.41,-4.58,9.17,-42.4,8.59,-12.61,-12.03,14.9,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,2.86,-11.46,0,-2.86,0,-17.76,17.76,-6.3,26.36,6.3,4.58,22.92,-46.41,-4.58,9.74,-41.83,8.59,-12.61,-12.03,14.32,0
-5.16,9.74,-6.3,-7.45,-1.15,-21.77,4.58,4.58,2.86,-11.46,0,-2.86,0,-17.76,18.33,-6.3,26.93,6.3,4.58,23.49,-45.84,-4.58,9.74,-41.25,8.59,-12.03,-12.03,14.32,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.58,4.58,2.86,-12.03,0,-2.86,0,-17.76,18.33,-6.3,26.93,6.3,4.58,23.49,-45.26,-4.01,9.74,-40.68,8.59,-12.03,-12.03,13.75,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.58,4.58,2.29,-12.03,0,-2.86,0,-17.76,18.33,-6.3,27.5,6.3,4.58,23.49,-44.69,-4.01,10.31,-40.11,8.59,-12.03,-12.03,13.75,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.58,4.58,2.29,-12.03,0,-2.86,0,-17.76,18.91,-6.3,27.5,6.3,4.58,23.49,-44.12,-4.01,10.31,-39.53,8.59,-12.03,-12.61,13.75,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.58,5.16,2.29,-12.03,0,-2.86,0,-18.33,18.91,-5.73,28.07,6.3,4.58,24.06,-44.12,-4.01,10.31,-38.96,8.59,-12.03,-12.61,13.18,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.58,5.16,2.29,-12.03,0,-2.86,0,-18.33,18.91,-5.73,28.65,6.3,4.58,24.06,-43.54,-4.01,10.31,-38.39,8.59,-12.03,-12.61,13.18,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.58,5.16,1.72,-12.03,0,-2.86,0,-18.33,18.91,-5.73,28.65,6.3,4.58,24.06,-42.97,-4.01,10.89,-37.82,8.02,-12.03,-12.61,13.18,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.58,5.16,1.72,-12.03,0,-2.86,0,-18.33,19.48,-5.73,29.22,6.3,4.58,24.64,-42.4,-3.44,10.89,-37.24,8.02,-11.46,-12.61,12.61,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.58,5.16,1.72,-12.61,0,-2.86,0,-18.33,19.48,-5.73,29.22,6.3,4.58,24.64,-42.4,-3.44,10.89,-36.67,8.02,-11.46,-13.18,12.61,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.01,5.16,1.72,-12.61,0,-2.86,0,-18.33,19.48,-5.73,29.79,6.3,4.58,24.64,-41.83,-3.44,10.89,-36.1,8.02,-11.46,-13.18,12.03,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.01,5.16,1.15,-12.61,0,-2.86,0,-18.33,20.05,-5.73,30.37,6.3,4.58,24.64,-41.25,-3.44,11.46,-35.52,8.02,-11.46,-13.18,12.03,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.01,4.58,1.15,-12.61,0,-2.86,0,-18.33,20.05,-5.73,30.37,6.3,4.58,24.64,-40.68,-3.44,11.46,-34.95,8.02,-11.46,-13.18,11.46,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.01,4.58,1.15,-12.61,0,-2.86,0,-18.91,20.05,-5.73,30.94,6.3,4.58,25.21,-40.11,-2.86,11.46,-34.38,8.02,-11.46,-13.75,11.46,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.01,4.58,1.15,-12.61,0,-2.86,0,-18.91,20.05,-5.73,30.94,6.3,4.58,25.21,-39.53,-2.86,11.46,-33.8,8.02,-11.46,-13.75,11.46,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.01,4.58,0.57,-12.61,0,-2.86,0,-18.91,20.63,-5.16,31.51,6.3,4.58,25.21,-38.96,-2.86,12.03,-33.23,8.02,-10.89,-13.75,10.89,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.01,4.58,0.57,-13.18,0,-2.86,0,-18.91,20.63,-5.16,32.09,6.3,4.58,25.21,-38.39,-2.86,12.03,-32.66,8.02,-10.89,-13.75,10.89,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.01,4.58,0.57,-13.18,0,-2.86,0,-18.91,20.63,-5.16,32.09,6.3,4.01,25.21,-37.82,-2.86,12.03,-32.09,8.02,-10.89,-14.32,10.31,0
-5.16,9.74,-6.88,-7.45,-1.15,-22.35,4.01,4.58,0.57,-13.18,0,-2.86,0,-18.91,20.63,-5.16,32.66,6.3,4.01,25.78,-37.82,-2.29,12.03,-31.51,8.02,-10.89,-14.32,10.31,0
-5.16,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,0,-13.18,0,-2.86,0,-18.91,21.2,-5.16,33.23,6.3,4.01,25.78,-37.24,-2.29,12.03,-30.94,8.02,-10.89,-14.32,9.74,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,0,-13.18,0,-2.86,0,-19.48,21.2,-5.16,33.23,6.3,4.01,25.78,-36.67,-2.29,12.03,-30.37,8.02,-10.89,-14.32,9.74,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,0,-13.18,0,-2.86,0,-19.48,21.2,-5.16,33.8,6.3,4.01,25.78,-36.1,-2.29,12.61,-30.37,7.45,-10.89,-14.9,9.74,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,0,-13.18,0,-2.86,0,-19.48,21.2,-5.16,33.8,6.3,4.01,26.36,-35.52,-2.29,12.61,-29.79,7.45,-10.31,-14.9,9.17,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,-0.57,-13.18,0,-2.86,0,-19.48,21.77,-5.16,34.38,6.3,4.01,26.36,-34.95,-1.72,12.61,-29.22,7.45,-10.31,-14.9,9.17,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,-0.57,-13.75,0,-2.86,0,-19.48,21.77,-5.16,34.38,6.3,4.01,26.36,-34.38,-1.72,12.61,-28.65,7.45,-10.31,-14.9,8.59,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,-0.57,-13.75,0,-2.86,0,-19.48,21.77,-5.16,34.95,6.3,4.01,26.36,-33.8,-1.72,12.61,-28.07,7.45,-10.31,-14.9,8.59,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,-0.57,-13.75,0,-2.86,0,-19.48,21.77,-4.58,34.95,6.3,4.01,26.93,-33.8,-1.72,12.61,-27.5,7.45,-10.31,-15.47,8.59,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,-0.57,-13.75,0,-2.86,0,-19.48,22.35,-4.58,35.52,6.3,4.01,26.93,-33.23,-1.72,13.18,-26.93,7.45,-10.31,-15.47,8.02,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,-1.15,-13.75,0,-2.86,0,-20.05,22.35,-4.58,36.1,6.3,4.01,26.93,-32.66,-1.72,13.18,-26.36,7.45,-10.31,-15.47,8.02,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.35,4.01,4.58,-1.15,-13.75,0,-2.86,0,-20.05,22.35,-4.58,36.1,6.3,4.01,26.93,-32.09,-1.15,13.18,-25.78,7.45,-10.31,-15.47,7.45,0
-5.73,9.74,-7.45,-7.45,-1.15,-22.92,4.01,4.58,-1.15,-13.75,0,-2.86,0,-20.05,22.35,-4.58,36.67,6.3,4.01,26.93,-31.51,-1.15,13.18,-25.21,7.45,-10.31,-16.04,7.45,0
-5.73,9.74,-7.45,-7.45,-0.57,-22.92,4.01,4.58,-1.72,-14.32,0,-2.86,0,-20.05,22.35,-4.58,36.67,6.3,4.01,26.93,-30.94,-1.15,13.18,-24.64,7.45,-9.74,-16.04,7.45,0
-5.73,9.74,-7.45,-7.45,-0.57,-22.92,4.01,4.58,-1.72,-14.32,0,-2.86,0,-20.05,22.92,-4.58,37.24,6.3,4.01,27.5,-30.37,-1.15,13.18,-24.06,7.45,-9.74,-16.04,6.88,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-1.72,-14.32,0,-2.86,0,-20.05,22.92,-4.58,37.82,6.3,4.01,27.5,-29.79,-1.15,13.18,-23.49,7.45,-9.74,-16.04,6.88,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-1.72,-14.32,0,-2.86,0,-20.05,22.92,-4.58,37.82,6.3,4.01,27.5,-29.22,-0.57,13.18,-22.92,6.88,-9.74,-16.04,6.3,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-2.29,-14.32,0,-2.86,0,-20.05,22.92,-4.58,38.39,6.3,4.01,27.5,-28.65,-0.57,13.18,-22.35,6.88,-9.74,-16.62,6.3,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-2.29,-14.32,0,-2.86,0,-20.05,22.92,-4.58,38.39,6.3,4.01,27.5,-28.07,-0.57,13.18,-21.77,6.88,-9.74,-16.62,6.3,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-2.29,-14.32,0,-2.86,0,-20.63,22.92,-4.58,38.96,6.3,4.01,27.5,-27.5,-0.57,13.18,-21.2,6.88,-9.74,-16.62,5.73,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-2.29,-14.9,0,-2.86,0,-20.63,23.49,-4.58,38.96,6.3,4.01,28.07,-26.93,-0.57,13.18,-20.63,6.88,-9.74,-16.62,5.73,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-2.86,-14.9,0,-2.86,0,-20.63,23.49,-4.58,39.53,6.3,4.01,28.07,-26.36,-0.57,13.18,-20.05,6.88,-9.74,-16.62,5.73,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-2.86,-14.9,0,-2.86,0,-20.63,23.49,-4.01,39.53,6.3,4.01,28.07,-25.78,0,13.18,-19.48,6.88,-9.74,-17.19,5.16,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-2.86,-14.9,0,-2.86,0,-20.63,23.49,-4.01,40.11,6.3,4.01,28.07,-25.21,0,13.18,-18.91,6.88,-9.74,-17.19,5.16,0
-5.73,9.74,-8.02,-8.02,-0.57,-22.92,3.44,4.58,-2.86,-14.9,0,-2.86,0,-20.63,23.49,-4.01,40.11,6.3,4.01,28.07,-24.64,0,13.18,-18.33,6.88,-9.17,-17.19,4.58,0
